@relation spectrometer-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.instance.RemovePercentage-P80.0

@attribute LRS-name {12043-6225,12063-6259,12073-6233,12148-6741,12216-6218,12226+0102,12230-5943,12233-5920,12247-5842,12274-7647,12277+0441,12283-5650,12298-5754,12319-6728,12377-6102,12379-4959,12380+5607,12384-4536,12394-4338,12421-6217,12427+4542,12447+0425,12454-6659,12462-6418,12506-6004,12530+0340,12540-6845,12559-6041,12563-6100,13001+0527,13022-7650,13064-6103,13136-4426,13141-6119,13170-5404,13172+4547,13203-5536,13208-6027,13283-5839,13328-6244,13343-5807,13350-7221,13368-4941,13371-6249,13379-5426,13442-6109,13462-2807,13465-3412,13477-6532,13482-6716,13509-6348,13517-6515,13527-6117,13557-6442,13572-6347,13581-5930,14003-7633,14020-3515,14030-4629,14068-6158,14086-2839,14086-6907,14119-6453,14122-6133,14129-5940,14133+1925,14159-6038,14182-6144,14216-6152,14247+0454,14251-6256,14277+3904,14280-2952,14286-5905,14301-5734,14337-6215,14359-6037,14371+3245,14390+3147,14437+1520,14453-4920,14455-3625,14465-6000,14484-6152,14508+7421,14531-5337,14550-1214,14562-5406,14567+6607,14567-5846,14582-5926,14591-4438,15011-2505,15023-6916,15082-4808,15084-5702,15099-5509,15107-5726,15148-4940,15186-3604,15186-5730,15193+1429,15193+3132,15214-2244,15219-7545,15223-0203,15225-5605,15226-3603,15255+1944,15269-4400,15287-5811,15290-5546,15311-5538,15314+7847,15323-4920,15332-6430,15341+1515,15356-6722,15361+2441,15373-5308,15402-5449,15408-5413,15410-0133,15468-5018,15483+1517,15483-5514,15492+4837,15509-5207,15530-5201,15566+3609,15568-4513,15569-6135,15576-5400,16011+4722,16011-5424,16029-3041,16030-5156,16031-4856,16064-4200,16066-4427,16077-5830,16079-4812,16081+2511,16105-4205,16117-0334,16127-7834,16133-5151,16156-5613,16171-4759,16175-6120,16192-4900,16208-2215,16218-4701,16219-5048,16222-4738,16229-4947,16235+1900,16260+3454,16263-5533,16269+4159,16270-5213,16279-4709,16280-4154,16296-4417,16306+7223,16316-5026,16327-4848,16328-4656,16334-3107,16337-4525,16340-4634,16387-2700,16396-4429,16407-5639,16418+5459,16433-6856,16438-1133,16446-4243,16451-4312,16460-4022,16473+5753,16478-4322,16490-4618,16494-1252,16498-4143,16534-3030,16541-4901,16545-4214,16546-4057,16559-2557,16571-7548,16581-4058,16586-4142,16589-3315,16598-4117,17001-3651,17010-4323,17025-4719,17047-5650,17048-1601,17049-2440,17050-4123,17066-4028,17079-3243,17080-3215,17081+6422,17102-1031,17103-0559,17103-3551,17103-3702,17104-3146,17105-3746,17109-3942,17115-3322,17119+0859,17122-2707,17123+1107,17125-4814,17139+0446,17139-3746,17162-1934,17174-4641,17187-3750,17190+2658,17199-3512,17201-4613,17213-2219,17217-3916,17237-3102,17239-2812,17265-0725,17297+1747,17309-1724,17315-3414,17317-3331,17318-2342,17319-6234,17328-3327,17334+1537,17341-3453,17343+1052,17361+5746,17375-3652,17381-3442,17382-1704,17387-4343,17389-2045,17389-5742,17398-4344,17433-2523,17434-3414,17443-2519,17446-7809,17462-8647,17479-2927,17484-0800,17488-2800,17504-0234,17505-3143,17508-3419,17513-2313,17534-3030,17540-1919,17541+1110,17554+5129,17556+5813,17570-3713,17579+2335,17581-1744,18018-2802,18027-2314,18039-0813,18040-0941,18041-3317,18057-2616,18076+3445,18076-1034,18083-2630,18092-0437,18095+2704,18135-1456,18135-1740,18136-1859,18142-3646,18156-0653,18157+1757,18162-0246,18176-1848,18177-2951,18186+3143,18213+0335,18222+3933,18230+0544,18239-0655,18240+2326,18257-1000,18267-0606,18273-0738,18276+8236,18276-4717,18280-5639,18281+2149,18301-0656,18303-0519,18306+3657,18314-1131,18316-0602,18320-0352,18325-1138,18333+0533,18349+1023,18359+0847,18367-0452,18373-0021,18378-3731,18397+1738,18398-0220,18401+2854,18413+1354,18414-0527,18421+1147,18429-1721,18450-0922,18451-0824,18464-0656,18467-4802,18475+0926,18476+0555,18527+3650,18530+0817,18531+0016,18535+0726,18537-1035,18550+0130,18551+0323,18551+1345,18556+0811,18560+0638,19007-2247,19007-3826,19008+0726,19017-0545,19029+0808,19032-4602,19042-4858,19043+1009,19059-2219,19075+0921,19093-3256,19099+6711,19135+0931,19143-5032,19157-1706,19161+2343,19178-2620,19188-1603,19192+0922,19194+1734,19229+1708,19232+5008,19240+3615,19247-1722,19282+2253,19283+1944,19287+4602,19296+4331,19314-1629,19321+2757,19324+3033,19327+3024,19352+2030,19354+5005,19361-1658,19396+1637,19412+0337,19422+3506,19451+1824,19472+2127,19474-0744,19480+2447,19495+0835,19500-1709,19503+2219,19510-5919,19528-2919,19536+3237,19537+2212,19548+3035,19550-0201,19575-5930,19585+5200,19586+3637,19594+4047,19595-2751,20010+3011,20015+3019,20024+3330,20028+3910,20038-2722,20042-4241,20052+0554,20072+3116,20075-6005,20094-1121,20111-4708,20113+4917,20124+6605,20135-7152,20161-1600,20165+3413,20171+3519,20193+3527,20194+3646,20200+3624,20215+6243,20248+7505,20248-2825,20253+3814,20255+4054,20267+2105,20275+4001,20297+3221,20310+4029,20318+3829,20340+5338,20350+3741,20356+1805,20365+1154,20396+4757,20403+3700,20417-0500,20431+1754,20435+3825,20440-0105,20479+0554,20484-7202,20491+4236,20502+4709,20529+3013,20532+5554,20541-6549,20549+5245,20570+2714,21003+4801,21032-0024,21035+5136,21044-1637,21069-3843,21086+5238,21088+6817,21190+5140,21206-4054,21243-6943,21245+6221,21270+7135,21286+1055,21305+2118,21312+5405,21318+5631,21320+3850,21341+4508,21368-3812,21373+4540,21377+5042,21377-0200,21383+4513,21389+5405,21399+3516,21401+7354,21417+0938,21449+4950,21453-4708,21456+6422,21489+5301,21543-1421,21552+6323,21554+6204,21558+5907,21563+5630,22017+2806,22035+3506,22091+5757,22097+5647,22142-8454,22150-6030,22165+4331,22177+5936,22190-0751,22196-4612,22212+5542,22230-4841,22231-4529,22241+6005,22264+5858,22267-4400,22272+5435,22280+1250,22282+5644,22303+5950,22306+5510,22317+5838,22345+5809,22456+5453,22476+4047,22512+6100,22516+0838,22518+6600,22525-2952,22526+8446,22540-5740,22585+6402,23000+5932,23013+2748,23095+5925,23134-7031,23138+6204,23151+5912,23166+1655,23202+5901,23213-4521,23284+5958,23309+2213,23320+4316,23365+5159,23416+6130,23439+5412,23491+6243,23496+6131,23528+4821,23541+7031,23564-5651}
@attribute LRS-class {2,3,4,5,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,41,42,43,44,45,50,69,71,72,73,79,80,81,82,85,91,92,95,96}
@attribute ID-type {0,2,3,4}
@attribute Right-Ascension numeric
@attribute Declination numeric
@attribute Scale_Factor numeric
@attribute Blue_base_1 numeric
@attribute Blue_base_2 numeric
@attribute Red_base_1 numeric
@attribute Red_base_2 numeric
@attribute blue-band-flux_1 numeric
@attribute blue-band-flux_2 numeric
@attribute blue-band-flux_3 numeric
@attribute blue-band-flux_4 numeric
@attribute blue-band-flux_5 numeric
@attribute blue-band-flux_6 numeric
@attribute blue-band-flux_7 numeric
@attribute blue-band-flux_8 numeric
@attribute blue-band-flux_9 numeric
@attribute blue-band-flux_10 numeric
@attribute blue-band-flux_11 numeric
@attribute blue-band-flux_12 numeric
@attribute blue-band-flux_13 numeric
@attribute blue-band-flux_14 numeric
@attribute blue-band-flux_15 numeric
@attribute blue-band-flux_16 numeric
@attribute blue-band-flux_17 numeric
@attribute blue-band-flux_18 numeric
@attribute blue-band-flux_19 numeric
@attribute blue-band-flux_20 numeric
@attribute blue-band-flux_21 numeric
@attribute blue-band-flux_22 numeric
@attribute blue-band-flux_23 numeric
@attribute blue-band-flux_24 numeric
@attribute blue-band-flux_25 numeric
@attribute blue-band-flux_26 numeric
@attribute blue-band-flux_27 numeric
@attribute blue-band-flux_28 numeric
@attribute blue-band-flux_29 numeric
@attribute blue-band-flux_30 numeric
@attribute blue-band-flux_31 numeric
@attribute blue-band-flux_32 numeric
@attribute blue-band-flux_33 numeric
@attribute blue-band-flux_34 numeric
@attribute blue-band-flux_35 numeric
@attribute blue-band-flux_36 numeric
@attribute blue-band-flux_37 numeric
@attribute blue-band-flux_38 numeric
@attribute blue-band-flux_39 numeric
@attribute blue-band-flux_40 numeric
@attribute blue-band-flux_41 numeric
@attribute blue-band-flux_42 numeric
@attribute blue-band-flux_43 numeric
@attribute blue-band-flux_44 numeric
@attribute red-band-flux_1 numeric
@attribute red-band-flux_2 numeric
@attribute red-band-flux_3 numeric
@attribute red-band-flux_4 numeric
@attribute red-band-flux_5 numeric
@attribute red-band-flux_6 numeric
@attribute red-band-flux_7 numeric
@attribute red-band-flux_8 numeric
@attribute red-band-flux_9 numeric
@attribute red-band-flux_10 numeric
@attribute red-band-flux_11 numeric
@attribute red-band-flux_12 numeric
@attribute red-band-flux_13 numeric
@attribute red-band-flux_14 numeric
@attribute red-band-flux_15 numeric
@attribute red-band-flux_16 numeric
@attribute red-band-flux_17 numeric
@attribute red-band-flux_18 numeric
@attribute red-band-flux_19 numeric
@attribute red-band-flux_20 numeric
@attribute red-band-flux_21 numeric
@attribute red-band-flux_22 numeric
@attribute red-band-flux_23 numeric
@attribute red-band-flux_24 numeric
@attribute red-band-flux_25 numeric
@attribute red-band-flux_26 numeric
@attribute red-band-flux_27 numeric
@attribute red-band-flux_28 numeric
@attribute red-band-flux_29 numeric
@attribute red-band-flux_30 numeric
@attribute red-band-flux_31 numeric
@attribute red-band-flux_32 numeric
@attribute red-band-flux_33 numeric
@attribute red-band-flux_34 numeric
@attribute red-band-flux_35 numeric
@attribute red-band-flux_36 numeric
@attribute red-band-flux_37 numeric
@attribute red-band-flux_38 numeric
@attribute red-band-flux_39 numeric
@attribute red-band-flux_40 numeric
@attribute red-band-flux_41 numeric
@attribute red-band-flux_42 numeric
@attribute red-band-flux_43 numeric
@attribute red-band-flux_44 numeric
@attribute red-band-flux_45 numeric
@attribute red-band-flux_46 numeric
@attribute red-band-flux_47 numeric
@attribute red-band-flux_48 numeric
@attribute red-band-flux_49 numeric

@data
22196-4612,42,4,22.328,-46.202,0,66,92,95,48,16567.867,15643.925,14349.464,13320.415,12444.946,11806.512,10874.33,10683.253,10124.987,9750.339,9612.72,9652.037,9524.459,9398.5625,9289.368,9103.405,8870.719,8691.453,8490.499,8226.128,8238.839,7840.9565,7538.223,7359.0103,7082.9976,6873.756,6671.198,6570.4634,6384.61,6135.337,5892.7466,5713.5884,5402.5767,5316.9,5052.634,4895.197,4716.066,4423.441,4175.886,4080.2258,4007.9377,3730.3533,3726.5068,3600.82,8341.325,7694.528,7177.8364,6520.8623,5650.171,5116.575,4456.069,4030.8513,3542.1587,3190.2847,2971.8955,2760.1416,2524.9822,2451.689,2299.9143,2219.878,2098.0842,2028.0029,1979.5927,1904.4502,1864.3339,1765.7747,1697.2365,1688.764,1580.1239,1499.8384,1426.2102,1402.6361,1370.6982,1313.7064,1253.3599,1214.6957,1145.9712,1147.3346,1098.6101,1073.239,1067.8834,1017.4485,1000.3823,983.3041,954.52997,884.0161,866.9022,896.51196,854.3392,835.52313,801.67487,771.1548,708.9119
22212+5542,26,4,22.354,55.709,0,869,918,427,419,6962.0874,7117.177,7004.7686,6607.759,6572.373,6578.552,6169.4077,6439.501,7030.9,7399.988,8169.7817,9158.263,9908.548,10639.304,10876.55,10742.44,11120.199,10975.125,10667.591,10339.303,10002.476,9510.515,9227.462,8772.173,8276.581,8009.4395,7612.8184,7492.2886,6814.7163,6628.2383,6227.988,5942.5767,5603.4233,5504.9336,5086.3906,4775.356,4806.3784,4722.577,4334.602,4363.202,4212.2314,4024.6196,3944.5144,3766.6873,9855.647,9069.243,7880.9204,7172.678,6259.1987,5131.929,4631.336,4328.6367,3726.6372,3469.1245,3184.7312,2921.1,2863.916,2612.4915,2686.01,2694.7793,2655.902,2653.6694,2541.489,2691.9504,2667.719,2703.3435,2672.998,2586.456,2492.582,2409.7,2339.0313,2263.4739,2172.0334,2152.6655,1987.9244,2091.9348,1895.4277,1917.5867,2009.3751,1777.4363,1805.6978,1835.1792,1663.094,1665.6969,1612.1045,1623.2556,1465.8237,1505.069,1251.1276,1446.7356,1413.9021,1395.7266,1003.73865
22230-4841,22,2,22.383,-48.694,0,426,565,284,326,14492.142,14484.598,14275.0625,13740.436,12736.34,12476.973,11682.777,11209.3125,11178.147,11157.696,10920.003,10858.655,10598.298,10666.247,10187.179,9800.859,9587.837,9118.04,8882.316,8687.672,8344.144,8160.2183,7806.136,7643.5645,7101.1206,6867.1987,6598.3613,6130.4844,5680.8716,5743.415,5526.374,5453.727,4970.803,4674.825,4444.2153,4473.495,4121.3657,4106.6245,4003.7654,3856.862,3782.9238,3839.6968,3679.181,3480.6948,8196.463,7615.4517,6894.7026,6184.6533,5271.029,4632.514,4194.641,3936.132,3584.9644,3227.757,2960.2449,2853.849,2548.4106,2408.644,2221.7957,2167.1838,2016.8583,1939.5002,1843.9288,1865.3923,1870.1597,1712.344,1575.8223,1603.4409,1515.5831,1403.4275,1317.1213,1312.8921,1339.0708,1202.6609,1204.5525,1133.5139,1060.969,1030.9865,1095.2341,855.56274,1027.7285,877.73883,919.23627,823.97485,780.3914,800.64325,678.05707,798.6245,638.0651,700.90344,706.0032,692.8754,527.7902
22231-4529,29,0,22.386,-45.492,0,590,552,366,450,7447.3486,7364.6626,7338.3325,7621.376,7996.924,8486.666,9177.353,9717.652,11040.115,11766.884,12733.64,13617.967,13630.453,12898.331,12630.299,12372.375,12247.451,11372.138,10836.578,10506.311,10301.819,9667.91,9239.296,8774.526,8134.8047,7840.6216,7342.571,6633.4224,6236.561,5875.8374,5418.2354,4963.5186,4589.7593,4373.586,4121.261,3724.3481,3638.278,3520.3933,3490.698,3142.917,3055.3765,2937.4688,2793.5305,2953.2073,10298.933,8788.547,7619.5044,6285.7607,5166.105,4445.594,3702.0413,3158.0962,2951.1018,2765.8684,2751.3086,2530.0618,2304.5366,2113.7683,2058.9583,2138.66,2331.181,2217.2366,2337.556,2236.7075,2328.1904,2218.743,2249.5747,2331.0442,2023.6229,2083.4695,2130.333,1834.5688,1852.5745,1749.1586,1618.2975,1597.343,1596.6553,1655.2688,1475.346,1253.5161,1304.9664,1188.7233,1034.9097,1194.8558,1126.3826,1075.2777,911.4174,999.14594,945.2017,775.60925,947.2441,932.385,791.75507
22241+6005,41,3,22.402,60.092,0,285,301,231,282,13856.384,13702.554,13894.112,13913.714,13542.088,13272.224,12340.274,11747.9795,10887.704,10239.537,9708.89,9224.11,8699.211,8359.188,8066.4634,7643.333,7720.3613,7566.6646,7351.3496,7312.313,7405.125,7189.8247,7043.3174,7024.36,6900.7915,6774.3604,6531.8506,6501.445,6362.126,6275.836,6033.3403,5828.1094,5425.1123,5414.7896,5200.9683,5005.7803,4905.1797,4662.7046,4400.1685,4321.0728,4158.859,4048.2393,3947.6538,3910.127,7526.1416,6916.189,6693.2534,6372.9395,5877.8525,5415.787,4873.523,4506.1484,3935.3196,3638.2583,3378.498,3454.123,3182.9722,3155.484,2860.036,2736.5916,2571.615,2406.6665,2248.9087,2180.0283,2165.629,1880.3954,1810.149,1866.0363,1748.5377,1585.1987,1625.3783,1454.9094,1390.5073,1478.0303,1323.374,1376.5326,1282.097,1276.5275,1238.0103,1139.3156,1125.1871,1052.3138,1006.68207,1064.2449,935.5156,971.6045,990.5066,922.0003,816.2433,921.1626,778.1644,808.5813,717.1933
22264+5858,25,4,22.441,58.978,0,1028,1091,611,588,9713.865,9677.14,9065.524,8871.532,8649.739,8981.127,9221.768,9619.789,9578.47,10378.3955,10380.703,10139.746,10709.7705,10819.872,10490.624,10388.948,9936.279,10008.935,9696.706,9477.692,9165.495,8798.846,8386.217,8265.304,8060.888,7816.5415,7285.3486,7225.006,7031.5313,6772.7085,6423.1177,6234.5186,5674.343,5738.7334,5446.0703,4976.7017,5014.492,4658.917,4425.5986,4314.5386,4155.071,3941.143,4010.4526,3955.1008,8933.982,8823.51,7846.374,6697.3345,6273.29,5564.782,4612.9673,4505.9795,3929.3457,3363.5884,2878.9114,2782.752,2644.2158,2493.5627,2231.5427,2382.2512,2092.3699,2042.1337,1858.7456,1723.7635,2001.5131,1728.5298,1566.8938,1759.892,1697.4918,1593.9315,1588.4055,1555.0338,1562.8086,1511.2686,1503.2965,1403.3295,1346.9307,1315.9445,1322.475,1356.8395,1110.39,999.49884,1193.6193,1105.7162,985.1286,979.5231,1088.8998,1224.9009,1008.6768,852.96796,837.6599,765.46027,768.301
22267-4400,18,2,22.446,-44.006,0,274,312,171,198,25260.688,23773.887,21891.914,19469.158,17829.105,16430.912,15321.381,14490.106,13432.654,12622.255,11809.288,11056.153,10513.665,9843.796,9745.991,8878.561,8492.187,8077.233,7430.886,7434.6045,7173.125,6708.8516,6361.605,6295.1943,5916.7813,5616.389,5160.004,5275.6724,4967.5264,5033.8203,4606.0967,4461.804,4400.731,4225.263,3904.1975,3910.7664,3652.129,3437.7068,3387.1047,3378.118,3262.5342,3204.164,3104.2014,2941.8442,6658.996,6490.3594,5806.966,5141.8433,4458.5815,3972.992,3627.8633,3202.1792,2950.7507,2613.559,2396.015,2170.707,2124.8452,1954.2081,1799.2023,1659.8269,1497.0769,1417.5591,1304.2634,1305.3992,1181.749,1112.7241,1030.7189,1047.5399,994.17523,925.22766,832.89575,724.97986,830.2943,735.41113,619.74146,631.49426,622.4605,603.0392,479.62424,478.4297,474.64755,512.4801,498.32117,424.36914,462.23523,453.3091,420.9917,328.88065,338.18585,386.50333,390.62704,332.35577,383.30014
22272+5435,72,2,22.454,54.595,0,1731,1672,592,830,3807.958,3762.1301,3966.5168,4216.0586,4676.718,4022.553,3521.293,3468.3657,3358.9407,3038.3535,2974.076,3152.2056,3331.1887,3115.6758,3338.9436,3347.5806,3611.6614,3819.252,4285.7637,4856.532,5003.266,5370.6914,5720.728,6210.6494,6452.924,7019.2905,6985.2383,7181.4355,6860.631,6798.75,6867.1963,7223.242,6676.4937,6373.899,6487.502,6005.901,5896.1836,5796.018,5365.6655,5645.198,5594.543,5286.689,5332.471,5453.8433,5414.111,5953.2246,6701.9683,7072.945,6813.285,6333.9653,5999.9053,5878.0034,5455.593,5532.057,5146.381,4914.6104,4954.906,4841.503,4631.7417,4884.3223,4770.3057,4612.054,4487.762,4518.2046,4415.7705,4326.4336,4248.453,4174.8755,4250.8047,4126.071,4277.6978,4177.394,4309.1357,4244.551,4563.195,4643.8022,4888.675,5150.965,5175.2144,4937.0923,5449.738,5202.9985,4962.3774,5281.3604,5073.8213,4810.704,4755.2847,4872.8066,4791.3784,4564.004,4754.597,4442.993,3930.697
22280+1250,15,4,22.467,12.848,0,1294,1369,784,815,15708.545,16132.976,16204.729,14723.677,13350.948,11675.921,11775.939,11980.536,10703.229,11161.766,9821.096,9579.805,9896.623,9104.814,8732.993,8816.62,7694.5596,8000.3594,7755.591,7495.9214,7534.911,7159.577,6638.6895,6924.128,6924.0283,6757.8364,6229.578,5516.566,6330.3228,5936.5137,5033.1846,5120.957,4744.0034,5040.855,4671.4014,4762.978,5274.5205,4414.2446,3843.2817,4834.5483,4649.9707,4237.7007,3954.2292,3616.6455,8106.1396,6698.8745,5967.323,5958.1436,5782.902,4571.8325,4833.43,4772.174,4048.3667,3546.7014,3339.9666,3678.264,2976.9802,2775.9307,2412.5256,2358.974,2786.9873,2285.5337,2036.0701,1872.4825,2265.1135,1366.1836,1656.1948,1811.8386,1786.4528,1576.3043,1203.7893,1062.7272,1462.9473,1264.0519,1916.2665,1209.7225,719.69794,1330.8857,930.4721,1173.9917,1117.0243,925.68274,1010.5848,681.14514,777.2636,767.0037,672.7622,879.0267,1046.1038,933.22235,538.51544,1284.2129,353.85135
22282+5644,28,4,22.471,56.743,0,1219,1317,677,757,9070.823,7724.1387,8028.938,6999.5254,6878.6084,6903.294,7635.783,8066.5474,8745.538,9064.583,10647.502,11484.43,12685.997,13231.95,13227.988,13369.597,12382.226,11894.291,11438.561,11215.714,10269.836,9762.112,9085.91,8866.241,8395.368,7431.2446,6906.803,6831.237,6475.351,5643.0654,5566.0327,4934.469,5196.0283,4837.1855,4510.529,4334.02,4083.996,3573.566,3891.9138,3422.8794,3712.1545,3741.0208,3572.2856,3282.545,9452.151,8938.141,7583.2456,6329.5767,5624.443,4297.4546,3931.0647,3783.8242,3324.1519,2921.2349,2408.0889,2444.9626,2498.7468,2405.526,2244.9534,2112.0066,2169.0637,2393.1455,2361.441,2467.6501,2336.4526,2304.8665,2421.9111,2283.162,2217.9775,2168.1438,2196.467,1592.1421,1784.4384,1981.357,1950.0474,1567.9554,1542.824,1741.3741,1405.3109,1364.928,1519.1193,1262.78,1285.2689,1612.6266,1302.7291,1009.7016,1121.1157,1071.6975,959.4878,988.2305,1119.6271,1094.7849,1080.681
22303+5950,41,0,22.506,59.843,0,1664,1910,852,958,8230.256,8288.425,8606.851,9310.797,9159.455,9837.437,9405.984,8940.052,8498.091,8195.826,8006.999,7337.4556,6979.3936,6693.001,6942.376,6820.778,6831.688,6604.049,6695.025,6370.8784,6728.0356,6414.742,6408.128,6641.3696,6488.1123,6612.887,6116.1206,6486.7666,6252.5654,6387.069,5830.8276,6141.9873,5894.8296,5819.5146,5704.861,5684.499,5621.2197,5186.931,5198.881,5395.7935,4955.6343,4663.4473,4655.24,4425.151,6626.779,6516.5864,6572.368,6226.2104,6158.1514,5923.168,5567.778,5162.368,5107.802,4845.718,4633.8135,4812.11,4634.933,4468.553,4065.9995,4139.5347,4134.375,3947.917,3627.8792,3415.2607,3251.5981,3474.5298,3216.6904,2948.1497,3004.1577,2777.441,2571.037,2754.7983,2628.3906,2454.2878,2310.0388,2275.5776,2519.129,2223.4353,2245.1223,2035.3763,2123.9204,2083.6345,1885.8849,2152.259,1903.2462,1648.2876,1851.4863,1998.6295,1849.9086,1765.6307,1761.3052,1655.5851,1573.7415
22306+5510,21,4,22.511,55.176,0,1450,1250,657,715,14325.73,14159.62,13475.356,12616.035,11676.606,11028.48,10650.026,10437.985,9393.074,9653.783,9453.046,10018.326,9864.017,9644.655,9185.375,9338.91,8941.085,9077.805,8486.633,7757.1514,8028.5596,8343.206,7471.96,7246.866,7321.4966,7049.653,6432.998,6440.844,5845.7397,5926.7705,5543.0815,5758.923,5053.706,5159.535,4997.1836,4569.976,4542.447,4729.724,4222.461,4722.775,4328.6895,4382.586,4088.3625,3978.9744,8029.437,7610.003,6815.9404,5960.3506,5278.0576,5102.1523,4789.7495,4144.3174,4025.24,3498.1775,3364.2231,2704.0269,2781.6873,2669.5278,2369.2102,2167.1968,2100.1245,2504.4214,2209.2483,2015.7025,2180.2666,1818.5671,1994.8478,1946.3151,1897.8085,1910.9498,1842.5059,1734.1138,1813.9442,1590.6775,1568.9547,1359.052,1468.9426,1612.1609,1440.6207,1182.4923,1344.0835,1204.2384,1154.3458,1126.1195,1002.97546,1016.4161,568.5313,1028.3501,925.2482,740.5509,815.68176,504.43265,697.8373
22317+5838,29,4,22.528,58.638,0,1073,1329,1083,1115,6883.7095,6219.0664,6150.223,5800.514,5908.315,6131.768,6024.1685,6715.8945,7810.3906,8967.319,10081.833,11304.342,12230.698,12980.926,13359.024,13143.159,12743.555,12211.857,11789.639,11318.888,10667.416,10403.448,10054.476,9225.46,8785.468,8533.933,7661.058,7493.2173,6980.5415,6543.8926,5750.2583,5415.514,5269.219,4708.1997,4698.74,4484.224,4177.0723,3968.7246,4005.0288,3620.5261,3580.951,3526.222,3319.599,3646.3,10515.089,9749.324,8368.285,7048.0654,5790.1836,4822.5327,4172.4585,3686.5066,3275.0325,2997.2888,2756.0366,2469.23,2455.9263,2386.4302,2359.4963,2241.4233,2381.6548,2491.5183,2258.0298,2579.1138,2502.1487,2540.6675,2305.721,2192.335,2408.6563,2078.0315,2010.2627,2105.074,2029.7317,1759.926,1809.1896,1493.824,1603.8811,1490.6056,1447.2285,1499.5779,1448.6215,1519.2197,1295.076,1280.6075,1200.8154,1031.3903,1150.6449,1111.8964,981.9947,972.1267,883.26,1076.9949,672.1197
22345+5809,29,4,22.576,58.166,0,617,620,286,342,7556.058,7315.602,7912.1333,7879.1387,8325.446,8811.816,9655.874,10644.4375,11288.195,12042.121,12588.592,13263.827,13421.139,13164.964,13064.743,12199.076,11955.781,11316.173,10563.536,10145.694,9656.317,9051.05,8598.874,8295.495,7574.3403,7361.1,6780.159,6353.7393,5894.4136,5463.7026,5254.7573,4809.7407,4047.0996,3806.6802,3853.8406,3569.0693,3354.4048,3249.9077,3039.5366,3045.2083,2720.3782,2617.314,2700.2468,2541.3848,10254.889,8611.286,7185.2446,5895.202,4615.2466,3873.3171,3620.7615,2844.6104,2740.9595,2615.896,2429.3552,2072.5986,2160.842,2180.4473,2181.4875,2265.5447,2309.5713,2372.2283,2454.9436,2506.21,2418.7192,2636.0017,2572.8818,2459.7087,2482.478,2329.2864,2425.0635,2269.0493,2191.7449,2097.289,2032.896,1889.8279,1954.2347,1917.0736,1822.6979,1593.8464,1688.3573,1715.6368,1582.6868,1609.9922,1477.0669,1394.2299,1367.2036,1351.6349,1333.2158,1264.7317,1190.5352,968.9823,1019.2805
22456+5453,27,4,22.761,54.893,0,568,658,334,338,10136.959,10160.678,10317.769,10112.515,9921.206,9991.007,10192.771,10775.052,11161.593,11537.069,11947.302,12875.505,13034.485,12679.736,12531.914,11963.394,11378.24,10804.225,10556.547,9932.599,9476.69,8845.849,8553.84,8292.401,7819.9243,7394.6787,6966.6763,6433.166,6159.3315,5691.118,5354.8374,5081.058,4772.5815,4571.0405,4073.7512,4047.199,3838.7603,3619.2283,3513.571,3355.1638,3141.2266,3063.3804,3102.1865,2960.492,9832.52,8792.315,7288.338,6127.34,5199.6245,4424.656,3662.1873,3324.6213,2903.745,2653.665,2471.6274,2229.8845,2131.1658,1908.8679,1993.4436,2026.6451,1897.3876,1808.4003,1881.876,1991.456,1938.5769,1946.7959,1838.3777,1824.3829,1839.5494,1778.3466,1708.8138,1568.4661,1453.1136,1490.5035,1595.9341,1545.8472,1383.2886,1255.445,1319.223,1214.9868,1248.2186,1139.8186,1071.6877,1159.076,1025.6847,936.728,890.81744,1014.3116,958.6826,893.33453,830.76434,802.90875,637.58673
22476+4047,16,4,22.795,40.785,0,333,412,222,262,20703.979,19373.797,18138.162,16638.592,14982.406,14702.238,13670.85,13204.07,12299.461,11362.715,10449.635,10416.693,10104.751,9241.196,9023.798,8617.545,8093.2754,7734.3286,7697.402,7523.1333,7252.3057,6884.9155,6732.214,6613.885,6029.7886,6282.872,6218.295,5984.1694,5410.912,5717.7656,5357.068,4987.8066,5030.7056,4805.3086,4318.0522,4189.292,4232.2744,4082.0884,3998.4626,4138.099,3927.8647,3943.0354,3730.6892,3466.843,7349.97,6677.5264,6093.183,5790.1226,5304.6826,4714.134,4334.0103,3788.663,3747.8086,3071.6287,2908.5212,2803.416,2423.5947,2309.9856,2067.6204,2078.584,1840.581,1836.5844,1607.23,1654.8096,1477.029,1305.7145,1437.088,1313.047,1152.5375,1144.4552,1138.5403,1171.2842,1105.307,996.41785,1095.7617,911.77893,970.37384,795.01135,847.1988,762.0225,792.77515,718.3616,774.9019,728.4213,619.7041,785.75806,481.73083,446.03445,541.2893,606.50433,478.54132,404.25308,282.75125
